Data;SKU;Preco;Log_Preco;Quarta-feira;Ter√ßa-feira;previsao_TSCV;previsao_SARIMAX;previsao_total
2025-10-16;58407;13,02;2,5664866367804233;0;0;0,01916679511499763;0,013225009026739532;0,013225009026739532
2025-10-17;58407;12,97;2,5626389983283526;0;0;0,018795080116590618;0,014211101392242137;0,014211101392242137
2025-10-18;58407;12,97;2,5626389983283526;0;0;0,018795080116590618;0,015721370456293453;0,015721370456293453
2025-10-19;58407;12,85;2,553343811341229;0;0;0,017926557323250613;0,015941381771352767;0,015941381771352767
2025-10-20;58407;12,96;2,561867690924129;0;0;0,01872143711033201;0,018842580460289478;0,018842580460289478
2025-10-21;58407;13,13;2,574899688314705;0;1;0,029250055481598283;0,024342852525781656;0,024342852525781656
2025-10-22;58407;14,39;2,6665335208992764;1;0;0,04166835456563203;0,05913173845855936;0,05913173845855936
2025-10-23;58407;14,54;2,6769034721053733;0;0;0,033622437637767275;0,06702448959208679;0,06702448959208679
2025-10-24;58407;14,05;2,642622395779755;0;0;0,028239035451202862;0,053355617345961184;0,053355617345961184
2025-10-25;58407;14,89;2,7006898466959175;0;0;0,03794981689047128;0,0959054003902489;0,0959054003902489
2025-10-26;58407;14,89;2,7006898466959175;0;0;0,03794981689047128;0,10271780121608844;0,10271780121608844
2025-10-27;58407;14,89;2,7006898466959175;0;0;0,03794981689047128;0,10965864450421081;0,10965864450421081
2025-10-28;58407;14,89;2,7006898466959175;0;1;0,055486787075567826;0,12309852386184582;0,12309852386184582
2025-10-29;58407;18,39;2,91180703861623;1;0;0,14520806959772325;0,8413569467091908;0,8413569467091908
2025-10-30;58407;21,9;3,086486636822455;0;0;0,2704113746635783;3,9958313399053518;3,9958313399053518
2025-10-31;58407;16,71;2,8160073426073025;0;0;0,06825310871533519;0,38413341552104713;0,38413341552104713
2025-10-02;30717;60,48;4,102312731871278;0;0;28,469306229465833;5,723740121987692;34,193046351453525
2025-10-03;30717;59,35;4,083452121055677;0;0;30,662791164337477;11,164741786573222;41,8275329509107
2025-10-04;30717;62,5;4,135166556742356;0;0;25,016478955070436;9,707628573735754;34,72410752880619
2025-10-05;30717;66,83;4,2021520815229785;0;0;19,21944119619075;16,073039899065662;16,073039899065662
2025-10-06;30717;66,59;4,198554416122531;0;0;19,493487836679737;13,52884895100553;13,52884895100553
2025-10-07;30717;66,5;4,197201947661808;0;1;23,40860762900607;23,818448235132266;23,818448235132266
2025-10-08;30717;66,47;4,19675071805349;1;0;24,25179242260493;19,865282013050773;19,865282013050773
2025-10-09;30717;66,85;4,202451303547952;0;0;19,19682270819683;23,058961622154843;23,058961622154843
2025-10-10;30717;65,2;4,177459468932607;0;0;21,180834778130002;20,398062921375967;20,398062921375967
2025-10-11;30717;64,15;4,161224091061645;0;0;22,57829119245078;25,8432394879671;25,8432394879671
2025-10-12;30717;63,99;4,158726821151369;0;0;22,801277031900852;22,698514282078147;22,698514282078147
2025-10-13;30717;63,44;4,150094577326593;0;0;23,58916668741655;26,859715554145534;26,859715554145534
2025-10-14;30717;64,57;4,167749906638376;0;1;26,285259592812906;27,06536553260263;27,06536553260263
2025-10-15;30717;64,2;4,162003210695915;1;0;27,805521771996972;30,553340409308507;30,553340409308507
2025-10-16;30717;64,16;4,161379963558259;0;0;22,564445575939395;24,405867425160427;24,405867425160427
2025-10-17;30717;57,99;4,060270581888349;0;0;33,591656071204774;30,846859104022272;30,846859104022272
2025-10-18;30717;58,05;4,061304708143901;0;0;33,45522713429685;28,772450351408768;28,772450351408768
2025-10-19;30717;58,52;4,069368576151923;0;0;32,41021931094166;30,3585352088635;30,3585352088635
2025-10-20;30717;58,68;4,072098953274781;0;0;32,06383487158968;28,67016390242541;28,67016390242541
2025-10-21;30717;58,71;4,072610070076094;0;1;38,2222657238033;34,69581529922222;34,69581529922222
2025-10-22;30717;58,69;4,072269354570243;1;0;39,58182434795031;33,21572101179818;33,21572101179818
2025-10-23;30717;59,04;4,078215180292217;0;0;31,301285737411845;29,75872520356341;29,75872520356341
2025-10-24;30717;58,76;4,073461351305676;0;0;31,892383611847663;29,020126317495976;29,020126317495976
2025-10-25;30717;59,0;4,07753744390572;0;0;31,384882065606988;29,695785323482262;29,695785323482262
2025-10-26;30717;58,45;4,068171687918078;0;0;32,56323772823259;29,36741244755042;29,36741244755042
2025-10-27;30717;58,17;4,06336975792267;0;0;33,18444753635615;30,237405080175666;30,237405080175666
2025-10-28;30717;58,57;4,070222620101691;0;1;38,58307478905983;33,8437815810021;33,8437815810021
2025-10-29;30717;58,55;4,069881090043726;1;0;39,95559540193186;34,348766751576726;34,348766751576726
2025-10-30;30717;58,96;4,076859247881081;0;0;31,468758576481807;29,15187019665327;29,15187019665327
2025-10-31;30717;59,9;4,092676505121403;0;0;29,569652866001853;28,86088546701097;28,86088546701097
2025-10-02;42891;16,31;2,7917784166329223;0;0;43,84896501412798;0,03004159478301486;43,87900660891099
2025-10-03;42891;16,32;2,792391349535961;0;0;43,75877194544563;0,04740747342805438;43,80617941887368
2025-10-04;42891;22,08;3,0946722214088944;0;0;15,851149274969748;0,14824975890175918;15,999399033871507
2025-10-05;42891;23,32;3,1493113614822916;0;0;13,193088759944217;0,24759942754439232;13,44068818748861
2025-10-06;42891;18,58;2,922085733385692;0;0;28,30421202478359;0,20408312665805517;28,508295151441647
2025-10-07;42891;18,47;2,9161477942111484;0;1;41,41349302539345;0,3764231858913513;41,789916211284805
2025-10-08;42891;18,55;2,920469789053444;1;0;54,65952866035788;0,5269902320359482;55,18651889239383
2025-10-09;42891;20,09;3,000222178826843;0;0;21,769880717131034;0,5965317355295113;22,366412452660544
2025-10-10;42891;20,27;3,0091419604639085;0;0;21,127240650454507;0,7805283252137866;21,907768975668294
2025-10-11;42891;20,04;2,997730276216664;0;0;21,952881961940975;0,9529523868807035;22,905834348821678
2025-10-12;42891;19,28;2,9590682891823996;0;0;24,99748897862125;1,0696371331231855;26,067126111744436
2025-10-13;42891;23,07;3,138533072185662;0;0;13,679529905566019;1,9885492410964534;15,668079146662473
2025-10-14;42891;27,65;3,3196257279683437;0;1;10,678218942433107;4,956478213107824;15,63469715554093
2025-10-15;42891;21,32;3,0596455992976437;1;0;34,246733910393;3,2239063190813764;37,47064022947438
2025-10-16;42891;19,32;2,961140828784372;0;0;24,824054204844806;2,1064735246301445;26,93052772947495
2025-10-17;42891;18,96;2,942331496826876;0;0;26,443203592459945;2,3041639649438457;28,74736755740379
2025-10-18;42891;18,19;2,900871992530031;0;0;30,39486879301723;2,36083653186459;32,75570532488182
2025-10-19;42891;18,43;2,9139797716817317;0;0;29,085533810736433;2,728066122595062;31,813599933331496
2025-10-20;42891;18,59;2,922623801733353;0;0;28,2530975399522;3,089677909191637;31,342775449143836
2025-10-21;42891;18,68;2,9274534328006965;0;1;39,870144713384;4,66439066645992;44,53453537984392
2025-10-22;42891;18,53;2,9193910402972683;1;0;54,85796501872299;5,15285528815396;60,01082030687695
2025-10-23;42891;18,57;2,9215473753646144;0;0;28,355446576710452;4,0062324164687615;32,36167899317921
2025-10-24;42891;18,47;2,9161477942111484;0;0;28,874472701511674;4,255655747513369;33,130128449025044
2025-10-25;42891;18,39;2,91180703861623;0;0;29,29860131368002;4,50450283009061;33,80310414377063
2025-10-26;42891;18,05;2,89314568477889;0;0;31,19409262049648;4,581600496488446;35,775693116984925
2025-10-27;42891;18,26;2,9047128751668225;0;0;30,00521360553343;4,983912452167637;34,98912605770107
2025-10-28;42891;18,51;2,9183111265854063;0;1;41,1136210256989;7,35750817171312;48,47112919741202
2025-10-29;42891;24,26;3,1888289035159043;1;0;22,189664120050256;15,212086773789139;15,212086773789139
2025-10-30;42891;30,04;3,402529826895934;0;0;5,635343120053536;18,91746426230223;18,91746426230223
2025-10-31;42891;21,86;3,0846584827483925;0;0;16,393437325584536;9,202285152352028;9,202285152352028
2025-10-02;36949;117,0;4,762173934797756;0;0;7,675293205442275;16,55639520362527;16,55639520362527
2025-10-03;36949;112,16;4,71992642328628;0;0;9,152436106572953;14,22922515864206;14,22922515864206
2025-10-04;36949;113,91;4,735408662911821;0;0;8,5807149946011;14,813313587075399;14,813313587075399
2025-10-05;36949;114,28;4,738651577362572;0;0;8,465562457785268;13,709232349884182;13,709232349884182
2025-10-06;36949;116,92;4,761489940243045;0;0;7,697196610558552;13,211144286752795;13,211144286752795
2025-10-07;36949;116,26;4,755829062273205;0;1;8,259562041377428;13,787934273715784;13,787934273715784
2025-10-08;36949;116,0;4,7535901911063645;1;0;9,82678290985832;13,38480963334897;13,38480963334897
2025-10-09;36949;119,15;4,780383203544751;0;0;7,114551365764764;11,964002051276672;11,964002051276672
2025-10-10;36949;114,35;4,73926392046879;0;0;8,443992869486458;12,274033392190441;12,274033392190441
2025-10-11;36949;106,18;4,665135767155525;0;0;11,499361586758386;13,064749011175985;13,064749011175985
2025-10-12;36949;105,01;4,654055583717902;0;0;12,042647482490503;13,015831500688133;13,015831500688133
2025-10-13;36949;104,24;4,6466959328165895;0;0;12,417620022132372;12,933289341429782;12,933289341429782
2025-10-14;36949;104,78;4,651862913980073;0;1;12,737116254322371;13,633390211880041;13,633390211880041
2025-10-15;36949;105,79;4,661455996998683;1;0;14,425038258809309;13,188465774793453;13,188465774793453
2025-10-16;36949;110,59;4,705829669087269;0;0;9,706062129197221;11,715203560424372;11,715203560424372
2025-10-17;36949;111,67;4,7155480934577;0;0;9,320919575686169;11,484320190747615;11,484320190747615
2025-10-18;36949;99,13;4,596432120044806;0;0;15,310332362338862;12,95730504003029;12,95730504003029
2025-10-19;36949;98,04;4,585375558659912;0;0;16,03208921352406;13,014397362954714;13,014397362954714
2025-10-20;36949;98,54;4,590462557115817;0;0;15,695885296156249;12,8547726455432;12,8547726455432
2025-10-21;36949;98,18;4,586802528629907;0;1;16,702826210467823;13,772744402772469;13,772744402772469
2025-10-22;36949;97,4;4,578826210648489;1;0;20,35286333078275;13,661839044945623;13,661839044945623
2025-10-23;36949;97,57;4,580570069119859;0;0;16,356300068728174;12,778823781095703;12,778823781095703
2025-10-24;36949;97,6;4,580877493419047;0;0;16,335364236259228;12,717501108323097;12,717501108323097
2025-10-25;36949;97,52;4,5800574851730165;0;0;16,39126711505133;12,67762987117896;12,67762987117896
2025-10-26;36949;97,79;4,5828223223241835;0;0;16,20353946919607;12,593952917764877;12,593952917764877
2025-10-27;36949;99,48;4,599956618935204;0;0;15,087158983012053;12,321956155154743;12,321956155154743
2025-10-28;36949;97,78;4,5827200571505;0;1;16,989347430237043;13,44063624030808;13,44063624030808
2025-10-29;36949;98,57;4,590766955677347;1;0;19,36511994730089;13,140737581265114;13,140737581265114
2025-10-30;36949;97,26;4,57738780497564;0;0;16,574597438270136;12,52703980266023;12,52703980266023
2025-10-31;36949;99,9;4,604169685654508;0;0;14,824649540285808;12,142621899645027;12,142621899645027
2025-10-02;88308;30,13;3,40552135314221;0;0;6,937410294470979;1,7768443134287912;8,71425460789977
2025-10-03;88308;17,9;2,884800712846709;0;0;10,71963827948863;4,7371019392076175;15,456740218696247
2025-10-04;88308;15,63;2,749192144433385;0;0;12,00593328744027;22,2877227596885;12,00593328744027
2025-10-05;88308;30,9;3,4307561839036995;0;0;6,79264658438361;0,5738476728150457;7,3664942571986565
2025-10-06;88308;27,81;3,3253956682458736;0;0;7,417832582679367;2,3669639200089887;9,784796502688355
2025-10-07;88308;29,87;3,3968546322280186;0;1;5,141408948862294;0,5398801346764918;5,681289083538785
2025-10-08;88308;30,13;3,40552135314221;1;0;8,335568919643613;2,4160674903969888;10,751636410040602
2025-10-09;88308;30,13;3,40552135314221;0;0;6,937410294470979;0,6362935322016947;7,5737038266726735
2025-10-10;88308;30,9;3,4307561839036995;0;0;6,79264658438361;1,5386483738820151;8,331294958265625
2025-10-11;88308;30,9;3,4307561839036995;0;0;6,79264658438361;0,5786490902973525;7,371295674680963
2025-10-12;88308;29,38;3,380314170745731;0;0;7,085095482010157;1,8497100715582784;8,934805553568435
2025-10-13;88308;34,65;3,5452977256359124;0;0;6,172612067072318;0,3723878739693108;6,544999941041629
2025-10-14;88308;35,54;3,570658822726505;0;1;4,446355597800295;0,7203670058091817;5,166722603609477
2025-10-15;88308;35,54;3,570658822726505;1;0;7,261104102063567;0,47657177123294286;7,73767587329651
2025-10-16;88308;23,46;3,1552968432253294;0;0;8,550868203569271;4,324618475475751;8,550868203569271
2025-10-17;88308;30,9;3,4307561839036995;0;0;6,79264658438361;0,5832656210604382;7,375912205444049
2025-10-18;88308;30,39;3,414113606928702;0;0;6,887776292056879;1,5708228506187032;8,458599142675581
2025-10-19;88308;29,36;3,3796332037463146;0;0;7,089128483763633;0,7127516297281686;7,801880113491801
2025-10-20;88308;30,9;3,4307561839036995;0;0;6,79264658438361;1,4573325233164103;8,249979107700021
2025-10-21;88308;30,13;3,40552135314221;0;1;5,104306866523847;0,5318401718553131;5,63614703837916
2025-10-22;88308;30,9;3,4307561839036995;1;0;8,161629678446033;2,0307675583381393;10,192397236784172
2025-10-23;88308;30,9;3,4307561839036995;0;0;6,79264658438361;0,5877025565847392;7,38034914096835
2025-10-24;88308;30,9;3,4307561839036995;0;0;6,79264658438361;1,4274985365433592;8,22014512092697
2025-10-25;88308;30,9;3,4307561839036995;0;0;6,79264658438361;0,5891425415190039;7,381789125902614
2025-10-26;88308;24,69;3,206398303357088;0;0;8,19340069501027;3,3682843036593826;11,561684998669653
2025-10-27;88308;24,69;3,206398303357088;0;0;8,19340069501027;1,4076617249307168;9,601062419940988
2025-10-28;88308;23,95;3,175968323856924;0;1;6,18368563011912;3,086804059094934;9,270489689214054
2025-10-29;88308;29,36;3,3796332037463146;1;0;8,517864238722604;1,015962804069561;9,533827042792165
2025-10-30;88308;30,9;3,4307561839036995;0;0;6,79264658438361;1,385353883011057;8,178000467394668
2025-10-31;88308;28,73;3,3579418729911983;0;0;7,218802875379877;0,7865720514713324;8,005374926851209
2025-10-02;81379;44,93;3,8051057230820686;0;0;13,80174109772311;26,98344667131243;26,98344667131243
2025-10-03;81379;43,47;3,772071045000701;0;0;16,23923645501446;26,656085666333247;26,656085666333247
2025-10-04;81379;44,01;3,784416880823;0;0;15,28160141078049;25,888192176783367;25,888192176783367
2025-10-05;81379;47,21;3,8546057345581954;0;0;10,816767038399854;24,59116828254424;24,59116828254424
2025-10-06;81379;46,51;3,839667343236006;0;0;11,642262287827847;24,212261153647468;24,212261153647468
2025-10-07;81379;47,66;3,8640924716705958;0;1;9,23746735846322;23,63125784622605;23,63125784622605
2025-10-08;81379;66,38;4,195395806291828;1;0;2,136392976710404;20,937913090819958;20,937913090819958
2025-10-09;81379;64,31;4,163715140146772;0;0;2,361500269626386;20,030683494471646;20,030683494471646
2025-10-10;81379;62,23;4,130837198581126;0;0;2,7764164503456263;19,954164808285014;19,954164808285014
2025-10-11;81379;54,66;4,001132180499922;0;0;5,257847952227367;20,695633533721523;20,695633533721523
2025-10-12;81379;55,72;4,020339148911605;0;0;4,78345220176851;20,222142518101286;20,222142518101286
2025-10-13;81379;57,7;4,055257173514054;0;0;4,027939234361988;19,650408495741313;19,650408495741313
2025-10-14;81379;57,59;4,053348941518581;0;1;3,638329535121567;19,515961368651578;19,515961368651578
2025-10-15;81379;54,31;3,994708372046754;1;0;5,7381602101862885;20,390641366981225;20,390641366981225
2025-10-16;81379;46,54;3,8403121578741457;0;0;11,605362101787385;20,628138107055836;20,628138107055836
2025-10-17;81379;45,25;3,8122026701459353;0;0;13,327841915974336;20,625998891642052;20,625998891642052
2025-10-18;81379;45,19;3,810875823423188;0;0;13,415188370311316;20,413604259813976;20,413604259813976
2025-10-19;81379;44,84;3,8031005982039594;0;0;13,93866084869438;20,268663286573805;20,268663286573805
2025-10-20;81379;44,71;3,800197190245889;0;0;14,139330714391967;20,09640129723866;20,09640129723866
2025-10-21;81379;44,73;3,8006444174447567;0;1;12,62442907731242;20,029860686207385;20,029860686207385
2025-10-22;81379;46,54;3,8403121578741457;1;0;12,271242602353952;20,193550723471994;20,193550723471994
2025-10-23;81379;46,71;3,8439582745140166;0;0;11,398898910772491;19,234817439196792;19,234817439196792
2025-10-24;81379;46,47;3,8388069430968867;0;0;11,691682367177904;19,126665800423517;19,126665800423517
2025-10-25;81379;46,71;3,8439582745140166;0;0;11,398898910772491;18,94776525388268;18,94776525388268
2025-10-26;81379;46,35;3,836221292011864;0;0;11,841464327229655;18,87677909173031;18,87677909173031
2025-10-27;81379;46,42;3,837730400846291;0;0;11,753812878203336;18,742682222933965;18,742682222933965
2025-10-28;81379;46,52;3,839882327650464;0;1;10,406791026371542;18,724187085190742;18,724187085190742
2025-10-29;81379;46,53;3,8400972658565573;1;0;12,284231850844431;19,237214589605525;19,237214589605525
2025-10-30;81379;46,31;3,8353579204926604;0;0;11,891903957572838;18,436090560159712;18,436090560159712
2025-10-31;81379;46,71;3,8439582745140166;0;0;11,398898910772491;18,27672582235526;18,27672582235526
2025-10-02;77243;44,67;3,7993021353640275;0;0;7,592278671113345;3,9856392403896335;3,9856392403896335
2025-10-03;77243;44,39;3,793014218845944;0;0;7,621482225193901;5,901050302659122;5,901050302659122
2025-10-04;77243;43,74;3,778263015248622;0;0;7,690434239996198;7,100110379205293;7,100110379205293
2025-10-05;77243;44,86;3,803546529092062;0;0;7,572629325608867;8,103258775421722;8,103258775421722
2025-10-06;77243;43,91;3,782142084573626;0;0;7,672241961179313;8,494522596419591;8,494522596419591
2025-10-07;77243;44,19;3,7884985191426486;0;1;11,151966793766643;11,533931802974047;11,533931802974047
2025-10-08;77243;44,28;3,790533107840436;1;0;13,785473978901297;12,396571710406684;12,396571710406684
2025-10-09;77243;44,52;3,795938526407344;0;0;7,607886645625808;9,62631198025018;9,62631198025018
2025-10-10;77243;44,47;3,794814804522605;0;0;7,613108139192699;9,863339419412155;9,863339419412155
2025-10-11;77243;43,33;3,768845235751818;0;0;7,734781977660229;9,844611641318894;9,844611641318894
2025-10-12;77243;42,48;3,749033376933683;0;0;7,8289114196213205;9,856873582555352;9,856873582555352
2025-10-13;77243;43,77;3,778948651202804;0;0;7,687215570144843;10,312620365414878;10,312620365414878
2025-10-14;77243;42,76;3,7556030861568446;0;1;11,378211552197245;13,204320611909932;13,204320611909932
2025-10-15;77243;42,4;3,7471483622379123;1;0;14,155511938324858;13,747595331322962;13,747595331322962
2025-10-16;77243;43,39;3,7702289998102594;0;0;7,728249926756553;10,66672806325351;10,66672806325351
2025-10-17;77243;44,07;3,7857792788538958;0;0;7,655223137256357;10,94235495253801;10,94235495253801
2025-10-18;77243;42,39;3,746912485364546;0;0;7,839055763120169;10,659956471595528;10,659956471595528
2025-10-19;77243;41,34;3,7218305542536223;0;0;7,960025631531932;10,507436421351665;10,507436421351665
2025-10-20;77243;42,4;3,7471483622379123;0;0;7,837926901447634;10,84263298331477;10,84263298331477
2025-10-21;77243;42,07;3,7393348976024297;0;1;11,491789679361503;13,965502054325173;13,965502054325173
2025-10-22;77243;41,47;3,7249702742582897;1;0;14,348493692404618;14,351655474573043;14,351655474573043
2025-10-23;77243;39,54;3,6773128177424708;0;0;8,179349523344166;10,357986140092349;10,357986140092349
2025-10-24;77243;39,04;3,664586761544892;0;0;8,243149981506232;10,288291355997991;10,288291355997991
2025-10-25;77243;38,32;3,6459719531026598;0;0;8,337370380966716;10,15794429888232;10,15794429888232
2025-10-26;77243;38,45;3,649358695951653;0;0;8,32014831432914;10,231142309689112;10,231142309689112
2025-10-27;77243;37,83;3,6331024386449378;0;0;8,40313941985323;10,11445771340147;10,11445771340147
2025-10-28;77243;38,54;3,6516966629862204;0;1;12,123437550346281;13,29938926929774;13,29938926929774
2025-10-29;77243;38,5;3,6506582412937387;1;0;15,014499258364179;13,789598692354508;13,789598692354508
2025-10-30;77243;37,23;3,6171148878846253;0;0;8,485566086853355;10,052531427478607;10,052531427478607
2025-10-31;77243;38,85;3,6597080768136565;0;0;8,267740394073172;10,48180825615334;10,48180825615334
2025-10-02;83626;688,31;6,534239317847378;0;0;1,6645635234661074;38,28997098291179;38,28997098291179
2025-10-03;83626;658,11;6,4893720906057055;0;0;1,8332975746618834;32,716834806637294;32,716834806637294
2025-10-04;83626;672,79;6,511433245290252;0;0;1,748295203780341;31,304337484004584;31,304337484004584
2025-10-05;83626;671,84;6,510020216935883;0;0;1,7536195251725193;29,89453402335086;29,89453402335086
2025-10-06;83626;675,56;6,515541976549721;0;0;1,7329050814711247;29,200572652024118;29,200572652024118
2025-10-07;83626;680,84;6,5233273299397725;0;1;2,508756784443488;37,78281052776191;37,78281052776191
2025-10-08;83626;687,8;6,533498097998166;1;0;2,327931004309437;30,62900934212932;30,62900934212932
2025-10-09;83626;705,58;6,559020159619662;0;0;1,578121278146182;29,2620994375643;29,2620994375643
2025-10-10;83626;689,83;6,536445190423958;0;0;1,656680577383445;28,28703879539082;28,28703879539082
2025-10-11;83626;612,94;6,418267051863503;0;0;2,1364229063279603;24,628340089360204;24,628340089360204
2025-10-12;83626;667,23;6,503134814062462;0;0;1,7797967965669033;26,881799999107425;26,881799999107425
2025-10-13;83626;681,12;6,523738502079842;0;0;1,7026067896858024;27,338924857225898;27,338924857225898
2025-10-14;83626;682,25;6,525396159588448;0;1;2,497612426744485;35,657308932369745;35,657308932369745
2025-10-15;83626;681,59;6,524428304045978;1;0;2,373813903413002;28,817910297801227;28,817910297801227
2025-10-16;83626;685,37;6,529958838421293;0;0;1,6799674956367883;27,088078811691464;27,088078811691464
2025-10-17;83626;695,38;6,544458458734518;0;0;1,628357044433017;27,389171044138628;27,389171044138628
2025-10-18;83626;677,96;6,519088289149853;0;0;1,7197305913935035;26,498728765800845;26,498728765800845
2025-10-19;83626;690,04;6,536749566925543;0;0;1,6555957870034803;26,89271119601679;26,89271119601679
2025-10-20;83626;700,35;6,5515802100850555;0;0;1,6035913291986374;27,209149574259833;27,209149574259833
2025-10-21;83626;700,35;6,5515802100850555;0;1;2,360769685460964;35,4557877375299;35,4557877375299
2025-10-22;83626;697,06;6,54687149026935;1;0;2,2618897235950963;28,557420138393717;28,557420138393717
2025-10-23;83626;688,28;6,534195731884957;0;0;1,6647196603583758;26,322870984720797;26,322870984720797
2025-10-24;83626;693,24;6,541376259581175;0;0;1,6391935580382668;26,414502402070358;26,414502402070358
2025-10-25;83626;659,92;6,492118615552476;0;0;1,822493891168971;24,899813618041662;24,899813618041662
2025-10-26;83626;635,93;6,455088494389676;0;0;1,973668311480451;23,793788087767187;23,793788087767187
2025-10-27;83626;662,01;6,495280661563099;0;0;1,8101345408837755;24,77116407195449;24,77116407195449
2025-10-28;83626;657,0;6,48768401848461;0;1;2,708760105371872;32,02147663326472;32,02147663326472
2025-10-29;83626;643,38;6,466735529460109;1;0;2,6876079968609745;25,341268190108448;25,341268190108448
2025-10-30;83626;652,42;6,480688526316212;0;0;1,86787823284924;24,067982018736686;24,067982018736686
2025-10-31;83626;702,05;6,554004626560651;0;0;1,595246707610445;25,99976728166377;25,99976728166377
2025-10-02;34891;123,41;4,815512145465092;0;0;4,44636509075563;14,458424486297773;14,458424486297773
2025-10-03;34891;123,96;4,819958932919548;0;0;4,395673528106883;13,179688716499866;13,179688716499866
2025-10-04;34891;111,52;4,714203947012214;0;0;5,773698344958699;10,458137698722384;10,458137698722384
2025-10-05;34891;122,98;4,812021740525323;0;0;4,486563456887468;11,112674591477832;11,112674591477832
2025-10-06;34891;120,19;4,7890738239646975;0;0;4,760053225727206;10,097092523431847;10,097092523431847
2025-10-07;34891;124,13;4,821329403527856;0;1;5,120073842628862;10,479596854768113;10,479596854768113
2025-10-08;34891;120,96;4,795459912431223;1;0;4,842020758161612;9,816710236637897;9,816710236637897
2025-10-09;34891;121,18;4,797277043516843;0;0;4,660424919332764;8,828277160411355;8,828277160411355
2025-10-10;34891;127,48;4,847959489549136;0;0;4,089491283339158;9,13059829636749;9,13059829636749
2025-10-11;34891;120,35;4,790404164229081;0;0;4,7437527031597835;8,173990919128904;8,173990919128904
2025-10-12;34891;112,95;4,726945242914012;0;0;5,587092702734309;7,2887687906183665;7,2887687906183665
2025-10-13;34891;104,44;4,648612743830928;0;0;6,837632275132731;6,390681607030835;6,390681607030835
2025-10-14;34891;106,54;4,668520501488853;0;1;7,592726232998709;6,754775429420661;6,754775429420661
2025-10-15;34891;110,69;4,706733501397532;1;0;6,086757906981925;7,126095513118376;7,126095513118376
2025-10-16;34891;115,83;4,752123598944254;0;0;5,235885586415049;6,9876786990777715;6,9876786990777715
2025-10-17;34891;102,19;4,626833825624118;0;0;7,232603281249853;5,80202865169138;5,80202865169138
2025-10-18;34891;109,83;4,698933715800255;0;0;6,005570991359953;6,335008446123951;6,335008446123951
2025-10-19;34891;112,09;4,719302120033004;0;0;5,698295302057899;6,450840239373313;6,450840239373313
2025-10-20;34891;112,84;4,725970886133796;0;0;5,601147391050682;6,454501670054258;6,454501670054258
2025-10-21;34891;114,47;4,740312779930385;0;1;6,309600728639408;6,858108862568858;6,858108862568858
2025-10-22;34891;116,13;4,754710253257667;1;0;5,378482304899767;7,080272398632495;7,080272398632495
2025-10-23;34891;115,59;4,750049447306176;0;0;5,263963457915411;6,543094517638471;6,543094517638471
2025-10-24;34891;116,68;4,759435144999521;0;0;5,1380980347396505;6,5961535481328175;6,5961535481328175
2025-10-25;34891;115,9;4,752727750345706;0;0;5,227735365953172;6,507998690323274;6,507998690323274
2025-10-26;34891;115,9;4,752727750345706;0;0;5,227735365953172;6,484302411909112;6,484302411909112
2025-10-27;34891;114,53;4,740836797409625;0;0;5,39050631771012;6,3587707387380785;6,3587707387380785
2025-10-28;34891;114,17;4,737688565688236;0;1;6,352440091058323;6,626764526732853;6,626764526732853
2025-10-29;34891;117,08;4,762857461823685;1;0;5,266670815279478;6,972293426496005;6,972293426496005
2025-10-30;34891;115,9;4,752727750345706;0;0;5,227735365953172;6,417686932449567;6,417686932449567
2025-10-31;34891;119,9;4,786658062033468;0;0;4,789796647629647;6,712969857890021;6,712969857890021
